text,actual_label,predicted_sentiment,confidence,processing_time,timestamp
איכות גבוהה במחיר הוגן,positive,neutral,0.7640357404564856,0.5377679608427629,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,negative,0.9828509463258419,0.613579653969865,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,positive,0.8430016740714936,1.0817531199040167,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,negative,0.766962993153382,0.011373106868253017,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,positive,0.811862724301839,1.9391839150616694,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,neutral,0.5592780467512228,0.2895623672734079,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,negative,0.4579635379822302,0.4197126053282044,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,neutral,0.6405088513549664,0.245005667382815,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,positive,0.99,1.1147206182280136,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,negative,0.8938855832978542,0.40754557856813595,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,positive,0.7658663202587622,0.07465046590718359,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,negative,0.8859927178634617,0.17833769585585002,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,neutral,0.306156523348903,0.06143651234674066,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,neutral,0.99,0.05662409607720842,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,positive,0.99,0.09958303873665902,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,negative,0.99,0.5044157208470221,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,negative,0.787342683845445,0.051059291846604966,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,negative,0.7815724362824676,0.5005270709329052,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,positive,0.8617137523748111,0.3316573719606915,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,negative,0.8726062871103651,0.5732860707542894,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,positive,0.99,1.6776402983785423,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,negative,0.99,0.36567064247538605,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,positive,0.6864792231000845,0.33523502746090994,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,negative,0.9073470299233344,1.922218162419591,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,positive,0.7831965555210216,0.006705853472090241,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,neutral,0.6120087595145759,0.4374772643994918,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,negative,0.8713903023004763,1.7984852435039524,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,positive,0.5276725814198069,0.5497636032118516,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,neutral,0.351791252448796,0.682153254556982,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,positive,0.5848461047180199,0.47875289461470855,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,neutral,0.9131052480449094,0.3081085931238185,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,negative,0.99,0.4733391102932907,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,negative,0.8286824657590225,0.3479234096016356,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,neutral,0.6307549439472391,0.71494065201118,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,positive,0.7268524276107178,1.4295613988900853,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,negative,0.8581601841055049,0.3713053383505522,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,positive,0.7598554691658487,1.8562598340149086,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,positive,0.7742132015790786,1.0156978044404688,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,positive,0.811999697311239,0.27529582697791594,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,negative,0.3919776893196708,0.16235205994363397,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,positive,0.8753049673313147,0.10692297799034613,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,negative,0.99,0.08524041433275048,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,negative,0.10558164763353368,0.007696654935360422,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,negative,0.803872052858699,0.22813417425405658,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,positive,0.6559370411081158,0.5788727827229474,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,positive,0.7584931935783363,0.5161068488024174,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,negative,0.5069564399832273,0.022406118157339065,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,neutral,0.99,1.1305488690108887,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,positive,0.4844157929334755,0.2756618337645662,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,negative,0.7874062454101528,0.7676528163289781,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,positive,0.99,1.5444730446652275,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,negative,0.6899354537254168,0.05171935477165947,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,positive,0.7391076357600141,0.00432960779134774,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,neutral,0.7573652335663772,0.3535070319437745,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,positive,0.7802269751430754,0.11673886811574281,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,negative,0.9550047769750771,0.2502229126796786,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,positive,0.8256259858119843,1.4957375843546468,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,negative,0.7245832164002999,0.1582330398892781,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,positive,0.9422296188771203,1.3238109680535237,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,negative,0.5566341346249524,0.23588147901521364,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,negative,0.46054451374275407,0.4804762033500546,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,negative,0.9839579979343724,0.18664861210677042,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,neutral,0.7206208345055529,0.7593838018972002,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,negative,0.790339010355244,0.2244455109467493,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,neutral,0.6856621866253836,0.6499630750429178,2025-07-11 15:18:23.345690
